Ticker,Year,Total_Revenue,Cost_of_Revenue,Gross_Profit,Operating_Expense,Operating_Income,Net_Non_Operating_Interest_Income_Expense,Other_Income_Expense,Pretax_Income,Tax_Provision
XLNX,2020.0,3162666.0,1047630.0,2115036.0,1294786.0,820250.0,12642.0,1092.0,833984.0,41263.0
XLNX,2019.0,3059040.0,955868.0,2103172.0,1146373.0,956799.0,24412.0,-12879.0,968332.0,78582.0
XLNX,2018.0,2539004.0,756368.0,1782636.0,1004231.0,778405.0,12767.0,-40761.0,750411.0,238030.0
YUM,2021.0,6437000.0,3326000.0,3111000.0,1029000.0,2082000.0,-548000.0,85000.0,1619000.0,42000.0
YUM,2020.0,5652000.0,2965000.0,2687000.0,1064000.0,1623000.0,-543000.0,-60000.0,1020000.0,116000.0
YUM,2019.0,5597000.0,2783000.0,2814000.0,917000.0,1897000.0,-486000.0,-38000.0,1373000.0,79000.0
YUM,2018.0,5688000.0,3030000.0,2658000.0,895000.0,1763000.0,-452000.0,528000.0,1839000.0,297000.0
YUM,2017.0,5878000.0,3191000.0,2687000.0,999000.0,1688000.0,-440000.0,1026000.0,2274000.0,934000.0
ZBH,2021.0,7883600.0,2326800.0,5556800.0,4432000.0,1124800.0,-212700.0,-159400.0,752700.0,-67100.0
ZBH,2020.0,7024500.0,2128300.0,4896200.0,4198300.0,697900.0,-212000.0,-760300.0,-274400.0,-137000.0
ZBH,2019.0,7982200.0,2252600.0,5729600.0,4459800.0,1269800.0,-226900.0,-137100.0,905800.0,-225700.0
ZBH,2018.0,7932900.0,2271900.0,5661000.0,4513800.0,1147200.0,-289300.0,-1129000.0,-271100.0,108200.0
ZBH,2017.0,7824100.0,2132900.0,5691200.0,4343500.0,1347700.0,-325300.0,-557800.0,464600.0,-1348800.0
ZTS,2021.0,7616000.0,2304000.0,5312000.0,2592000.0,2720000.0,-221000.0,-97000.0,2402000.0,423000.0
ZTS,2020.0,6675000.0,2057000.0,4618000.0,2349000.0,2269000.0,-219000.0,-54000.0,1996000.0,360000.0
ZTS,2019.0,6260000.0,1992000.0,4268000.0,2250000.0,2018000.0,-186000.0,-31000.0,1801000.0,301000.0
ZTS,2018.0,5825000.0,1911000.0,3914000.0,2033000.0,1881000.0,-175000.0,-16000.0,1690000.0,266000.0
ZTS,2017.0,5307000.0,1775000.0,3532000.0,1807000.0,1725000.0,-175000.0,-25000.0,1525000.0,663000.0
AOS,2021.0,3377900.0,2103500.0,1274400.0,688400.0,586000.0,-3900.0,13600.0,595700.0,128200.0
AOS,2020.0,2895300.0,1787100.0,1108200.0,660300.0,447900.0,-7300.0,3300.0,443900.0,99000.0
AOS,2019.0,2992700.0,1812000.0,1180700.0,715600.0,465100.0,-11000.0,18000.0,472100.0,102100.0
AOS,2018.0,3187900.0,1882400.0,1305500.0,753800.0,551700.0,-8400.0,14500.0,557800.0,113600.0
AOS,2017.0,2996700.0,1758000.0,1238700.0,718200.0,520500.0,-10100.0,10400.0,520800.0,224300.0
ACN,2021.0,50533389.0,34169261.0,16364128.0,8742599.0,7621529.0,-26127.0,165714.0,7761116.0,1770571.0
ACN,2021.0,50533389.0,34169261.0,16364128.0,8742599.0,7621529.0,-26127.0,165714.0,7761116.0,1770571.0
ACN,2020.0,44327039.0,30350881.0,13976158.0,7462514.0,6513644.0,36260.0,224427.0,6774331.0,1589018.0
ACN,2019.0,43215013.0,29900325.0,13314688.0,7009614.0,6305074.0,64545.0,-117822.0,6251797.0,1405556.0
ACN,2018.0,41603428.0,29160515.0,12442913.0,6601872.0,5841041.0,36798.0,-69746.0,5808093.0,1593499.0
AAP,2021.0,10886844.0,6000500.0,4886344.0,3980650.0,905694.0,-40718.0,-43155.0,821821.0,197722.0
AAP,2020.0,10106321.0,5624707.0,4481614.0,3731707.0,749907.0,-46886.0,-52006.0,651015.0,157994.0
AAP,2019.0,9709003.0,5454257.0,4254746.0,3577566.0,677180.0,-39898.0,464.0,637746.0,150850.0
AAP,2018.0,9580554.0,5361141.0,4219413.0,3615138.0,604275.0,-56588.0,7577.0,555264.0,131417.0
AAP,2017.0,9373784.0,5288735.0,4085049.0,3514837.0,570212.0,-58801.0,8848.0,520259.0,44754.0
AKAM,2021.0,3402152.0,1247400.0,2154752.0,1396268.0,758484.0,-52901.0,-29382.0,676201.0,47713.0
AKAM,2020.0,3198149.0,1132672.0,2065477.0,1363803.0,701674.0,-39998.0,-45594.0,616082.0,45922.0
AKAM,2019.0,2893617.0,987624.0,1905993.0,1328002.0,577991.0,-15009.0,-30501.0,532481.0,53350.0
AKAM,2018.0,2714474.0,953485.0,1760989.0,1344937.0,416052.0,-16262.0,-56701.0,343089.0,44716.0
AKAM,2017.0,2502996.0,875758.0,1627238.0,1232762.0,394476.0,-984.0,-77370.0,316122.0,97801.0
ALGN,2021.0,3756005.0,954750.0,2801255.0,1832563.0,968692.0,2764.0,35497.0,1006953.0,266906.0
ALGN,2020.0,2471941.0,708706.0,1763235.0,1376064.0,387171.0,3125.0,-11347.0,378949.0,-1396939.0
ALGN,2019.0,2406796.0,662899.0,1743897.0,1229414.0,514483.0,12482.0,35686.0,562651.0,112347.0
ALGN,2018.0,1966492.0,518625.0,1447867.0,981303.0,466564.0,8576.0,-8489.0,466651.0,57723.0
ALGN,2017.0,1473413.0,356466.0,1116947.0,763336.0,353611.0,11188.0,,364799.0,130162.0
GOOGL,2021.0,239210000.0,104031000.0,135179000.0,62699000.0,72480000.0,1225000.0,11316000.0,85021000.0,14403000.0
GOOGL,2020.0,182527000.0,84732000.0,97795000.0,56571000.0,41224000.0,1730000.0,5128000.0,48082000.0,7813000.0
GOOGL,2019.0,161857000.0,71896000.0,89961000.0,54033000.0,35928000.0,2327000.0,1370000.0,39625000.0,5282000.0
GOOGL,2018.0,136819000.0,59549000.0,77270000.0,45878000.0,31392000.0,1764000.0,1757000.0,34913000.0,4177000.0
GOOGL,2017.0,110855000.0,45583000.0,65272000.0,36390000.0,28882000.0,1203000.0,-2892000.0,27193000.0,14531000.0
AMCR,2021.0,13184000.0,10456000.0,2728000.0,1308000.0,1420000.0,-137000.0,-66000.0,1217000.0,263000.0
AMCR,2021.0,12861000.0,10129000.0,2732000.0,1317000.0,1415000.0,-139000.0,-83000.0,1193000.0,261000.0
AMCR,2020.0,12467500.0,9932000.0,2535500.0,1426400.0,1109100.0,-184700.0,-99200.0,825200.0,186900.0
AMCR,2019.0,9458200.0,7659100.0,1799100.0,876600.0,922500.0,-191100.0,-127300.0,604100.0,171500.0
AMCR,2018.0,9262259.0,7416784.0,1845475.0,882981.0,962493.0,-203551.0,116386.0,875328.0,144414.0
AXP,2021.0,40243000.0,,,,,,,10241000.0,2462000.0
AXP,2020.0,34857000.0,,,,,,,4296000.0,1161000.0
AXP,2019.0,41334000.0,,,,,,,8429000.0,1670000.0
AXP,2018.0,38538000.0,,,,,,,8122000.0,1201000.0
AXP,2017.0,32032000.0,,,,,,,7414000.0,4678000.0
AMP,2021.0,12977000.0,,,,,,,1220000.0,155000.0
AMP,2020.0,11958000.0,,,,,,,1831000.0,297000.0
AMP,2019.0,12890000.0,,,,,,,2232000.0,339000.0
AMP,2018.0,12924000.0,,,,,,,2484000.0,386000.0
AMP,2017.0,12075000.0,,,,,,,2214000.0,734000.0
APH,2021.0,10275500.0,7049300.0,3226200.0,1158800.0,2067400.0,-115000.0,-67000.0,1885400.0,402800.0
APH,2020.0,8598900.0,5934800.0,2664100.0,1014200.0,1649900.0,-115400.0,-7900.0,1526600.0,313300.0
APH,2019.0,8225400.0,5609400.0,2616000.0,971400.0,1644600.0,-117600.0,-31100.0,1495900.0,331900.0
APH,2018.0,8202000.0,5547100.0,2654900.0,959500.0,1695400.0,-101700.0,-5300.0,1588400.0,371500.0
APH,2017.0,7011300.0,4701400.0,2309900.0,878300.0,1431600.0,-72100.0,-7100.0,1352400.0,691700.0
AON,2021.0,12078000.0,6817000.0,5261000.0,3432000.0,1829000.0,-309000.0,0.0,1520000.0,552000.0
AON,2020.0,11066000.0,5905000.0,5161000.0,2367000.0,2794000.0,-328000.0,-1000.0,2465000.0,448000.0
AON,2019.0,11013000.0,6054000.0,4959000.0,2781000.0,2178000.0,-299000.0,-8000.0,1871000.0,297000.0
AON,2018.0,10770000.0,6103000.0,4667000.0,3123000.0,1544000.0,-273000.0,-25000.0,1246000.0,146000.0
AON,2017.0,9998000.0,6089000.0,3909000.0,2930000.0,979000.0,-255000.0,-39000.0,685000.0,250000.0
APTV,2021.0,15696000.0,13072000.0,2624000.0,1210000.0,1414000.0,-143000.0,-41000.0,1230000.0,156000.0
APTV,2020.0,13066000.0,11126000.0,1940000.0,1120000.0,820000.0,-156000.0,1290000.0,1954000.0,49000.0
APTV,2019.0,14357000.0,11711000.0,2646000.0,1222000.0,1424000.0,-151000.0,-147000.0,1126000.0,132000.0
APTV,2018.0,14435000.0,11706000.0,2729000.0,1147000.0,1582000.0,-120000.0,-128000.0,1334000.0,250000.0
APTV,2017.0,12884000.0,10270000.0,2614000.0,1069000.0,1545000.0,-133000.0,-157000.0,1255000.0,223000.0
T,2021.0,173597000.0,82922000.0,90675000.0,62300000.0,28375000.0,-7115000.0,-16312000.0,4948000.0,2374000.0
T,2020.0,171760000.0,79920000.0,91840000.0,66555000.0,25285000.0,-7925000.0,-20216000.0,-2856000.0,965000.0
T,2019.0,181193000.0,84141000.0,97052000.0,67639000.0,29413000.0,-8422000.0,-2523000.0,18468000.0,3493000.0
T,2018.0,170756000.0,79419000.0,91337000.0,65195000.0,26142000.0,-7957000.0,6688000.0,24873000.0,4920000.0
T,2017.0,160546000.0,77379000.0,83167000.0,59304000.0,23863000.0,-6300000.0,-2424000.0,15139000.0,-14708000.0
AZO,2021.0,14629585.0,6911800.0,7717785.0,4773258.0,2944527.0,-195337.0,,2749190.0,578876.0
AZO,2021.0,14629585.0,6911800.0,7717785.0,4773258.0,2944527.0,-195337.0,,2749190.0,578876.0
AZO,2020.0,12631967.0,5861214.0,6770753.0,4353074.0,2417679.0,-201165.0,,2216514.0,483542.0
AZO,2019.0,11863743.0,5498742.0,6365001.0,4148864.0,2216137.0,-184804.0,,2031333.0,414112.0
AZO,2018.0,11221077.0,5247331.0,5973746.0,4162890.0,1810856.0,-174527.0,,1636329.0,298793.0
BLL,2021.0,13239000.0,10552000.0,2687000.0,1317000.0,1370000.0,-271000.0,-163000.0,936000.0,153000.0
BLL,2020.0,11781000.0,9323000.0,2458000.0,1193000.0,1265000.0,-316000.0,-262000.0,687000.0,99000.0
BLL,2019.0,11474000.0,9203000.0,2271000.0,1095000.0,1176000.0,-324000.0,-244000.0,608000.0,71000.0
BLL,2018.0,11635000.0,9329000.0,2306000.0,1180000.0,1126000.0,-302000.0,-191000.0,633000.0,185000.0
BLL,2017.0,10983000.0,8717000.0,2266000.0,1243000.0,1023000.0,-288000.0,-221000.0,514000.0,165000.0
BDX,2021.0,20248000.0,10821000.0,9427000.0,6444000.0,2983000.0,-460000.0,-282000.0,2242000.0,150000.0
BDX,2021.0,20248000.0,10821000.0,9427000.0,6444000.0,2983000.0,-460000.0,-282000.0,2242000.0,150000.0
BDX,2020.0,17117000.0,9540000.0,7577000.0,5777000.0,1800000.0,-521000.0,-292000.0,985000.0,111000.0
BDX,2019.0,17290000.0,9002000.0,8288000.0,6050000.0,2238000.0,-627000.0,-435000.0,1176000.0,-57000.0
BDX,2018.0,15983000.0,8721000.0,7262000.0,5021000.0,2241000.0,-641000.0,-427000.0,1173000.0,862000.0
BIO,2021.0,2979615.0,1279800.0,1699815.0,1142125.0,557690.0,16410.0,7980634.0,8554737.0,1896074.0
BIO,2020.0,2545626.0,1107804.0,1437822.0,1026865.0,410957.0,-3661.0,4500354.0,4907638.0,1101371.0
BIO,2019.0,2311659.0,1054663.0,1256996.0,1027335.0,229661.0,7084.0,2024342.0,2261081.0,502406.0
BIO,2018.0,2289415.0,1066264.0,1223151.0,1033979.0,189172.0,2638.0,320856.0,512659.0,147045.0
BIO,2017.0,2160153.0,972754.0,1187399.0,1059243.0,128156.0,-2814.0,-27534.0,97805.0,-24444.0
BK,2021.0,15482000.0,,,,,,,4486000.0,829000.0
BK,2020.0,15506000.0,,,,,,,4468000.0,842000.0
BK,2019.0,16170000.0,,,,,,,5587000.0,1120000.0
BK,2018.0,16040000.0,,,,,,,5192000.0,938000.0
BK,2017.0,15401000.0,,,,,,,4610000.0,496000.0
BXP,2021.0,2822647.0,1041913.0,1780734.0,856805.0,923929.0,-426190.0,-64187.0,433552.0,
BXP,2020.0,2765686.0,1041970.0,1723716.0,816863.0,906853.0,-425764.0,537602.0,1018691.0,
BXP,2019.0,2960562.0,1094400.0,1866162.0,818541.0,1047621.0,-393778.0,-1844.0,651999.0,
BXP,2018.0,2717076.0,1022604.0,1694472.0,767371.0,927101.0,-367345.0,152807.0,712563.0,
BXP,2017.0,2602076.0,962036.0,1640040.0,731262.0,908778.0,-368698.0,14738.0,554818.0,
BR,2021.0,5169200.0,3697800.0,1471400.0,768100.0,703300.0,-63600.0,60800.0,700800.0,151900.0
BR,2021.0,4993700.0,3570800.0,1422900.0,744300.0,678600.0,-55300.0,72700.0,696200.0,148700.0
BR,2020.0,4529000.0,3265100.0,1263900.0,639000.0,624900.0,-58800.0,13400.0,579500.0,117000.0
BR,2019.0,4362200.0,3131900.0,1230300.0,577500.0,652800.0,-41700.0,-3700.0,607300.0,125200.0
BR,2018.0,4329900.0,3169600.0,1160300.0,565400.0,594900.0,-38600.0,4800.0,561000.0,133100.0
CDNS,2021.0,2975117.0,310831.0,2664286.0,1886304.0,777982.0,-13785.0,-3609.0,760570.0,67456.0
CDNS,2020.0,2682891.0,305498.0,2377393.0,1722626.0,654767.0,-16932.0,-5087.0,632748.0,42104.0
CDNS,2019.0,2336319.0,266357.0,2069962.0,1569545.0,500417.0,-9320.0,-12129.0,478968.0,-510011.0
CDNS,2018.0,2138022.0,258747.0,1879275.0,1471977.0,407298.0,-15069.0,-15839.0,376390.0,30613.0
CDNS,2017.0,1943032.0,237390.0,1705642.0,1372281.0,333361.0,-21785.0,3470.0,315046.0,110945.0
CAH,2021.0,162467000.0,155689000.0,6778000.0,4984000.0,1794000.0,-180000.0,-1291000.0,323000.0,-289000.0
CAH,2021.0,162467000.0,155689000.0,6778000.0,4984000.0,1794000.0,-180000.0,-1291000.0,323000.0,-289000.0
CAH,2020.0,152922000.0,146054000.0,6868000.0,5096000.0,1772000.0,-238000.0,-5306000.0,-3772000.0,-79000.0
CAH,2019.0,145534000.0,138700000.0,6834000.0,5101000.0,1733000.0,-294000.0,312000.0,1751000.0,386000.0
CAH,2018.0,136809000.0,129628000.0,7181000.0,5303000.0,1878000.0,-329000.0,-1777000.0,-228000.0,-487000.0
CTLT,2021.0,4177000.0,2750000.0,1427000.0,726000.0,701000.0,-114000.0,164000.0,751000.0,155000.0
CTLT,2021.0,3998000.0,2646000.0,1352000.0,706000.0,646000.0,-110000.0,179000.0,715000.0,130000.0
CTLT,2020.0,3094300.0,2111000.0,983300.0,577900.0,405400.0,-126100.0,-18900.0,260400.0,39700.0
CTLT,2019.0,2518000.0,1712900.0,805100.0,512000.0,293100.0,-126700.0,-6100.0,160300.0,22900.0
CTLT,2018.0,2463400.0,1710800.0,752600.0,462600.0,290000.0,-123200.0,-14800.0,152000.0,68400.0
CDW,2021.0,20240100.0,16766300.0,3473800.0,2061900.0,1411900.0,-144600.0,38200.0,1305500.0,293900.0
CDW,2020.0,18467500.0,15257400.0,3210100.0,2030900.0,1179200.0,-154900.0,-22000.0,1002300.0,213800.0
CDW,2019.0,18032400.0,14992500.0,3039900.0,1906300.0,1133600.0,-159400.0,-24500.0,949700.0,212900.0
CDW,2018.0,16240500.0,13533600.0,2706900.0,1719600.0,987300.0,-148600.0,1800.0,840500.0,197500.0
CDW,2017.0,15191500.0,12741600.0,2449900.0,1583800.0,866100.0,-150500.0,-55300.0,660300.0,137300.0
CDAY,2021.0,964900.0,601000.0,363900.0,423900.0,-60000.0,-31200.0,-16200.0,-107400.0,-24200.0
CDAY,2020.0,842500.0,501200.0,341300.0,333500.0,7800.0,-25100.0,-2700.0,-20000.0,-16000.0
CDAY,2019.0,824100.0,455900.0,368200.0,295900.0,72300.0,-32400.0,-5600.0,34300.0,-44400.0
CDAY,2018.0,746400.0,425800.0,320600.0,270700.0,49900.0,-83200.0,2900.0,-30400.0,7700.0
CDAY,2017.0,750700.0,457700.0,293000.0,253000.0,40000.0,-87100.0,-7400.0,-54500.0,-44700.0
CVX,2021.0,134588000.0,93016000.0,41572000.0,31652000.0,9920000.0,-756000.0,4533000.0,13697000.0,3746000.0
CVX,2020.0,94471000.0,69996000.0,24475000.0,30572000.0,-6097000.0,-697000.0,-659000.0,-7453000.0,-1892000.0
CVX,2019.0,139865000.0,109331000.0,30534000.0,30434000.0,100000.0,-798000.0,6234000.0,5536000.0,2691000.0
CVX,2018.0,158902000.0,113997000.0,44905000.0,30459000.0,14446000.0,-748000.0,6877000.0,20575000.0,5715000.0
CVX,2017.0,134674000.0,95114000.0,39560000.0,37080000.0,2480000.0,-307000.0,7048000.0,9221000.0,-48000.0
CI,2021.0,170410000.0,,,,,,,10848000.0,2424000.0
CI,2020.0,160577000.0,,,,,,,10868000.0,2379000.0
CI,2019.0,153743000.0,,,,,,,6570000.0,1450000.0
CI,2018.0,48569000.0,,,,,,,3581000.0,935000.0
CI,2017.0,41616000.0,,,,,,,3606000.0,1374000.0
C,2021.0,70818000.0,,,,,,,28517000.0,5683000.0
C,2020.0,75494000.0,,,,,,,13632000.0,2525000.0
C,2019.0,75067000.0,,,,,,,23901000.0,4430000.0
C,2018.0,74036000.0,,,,,,,23445000.0,5357000.0
C,2017.0,72698000.0,,,,,,,22761000.0,29388000.0
CME,2021.0,4640900.0,850900.0,3790000.0,1261500.0,2528500.0,-166700.0,747500.0,3109300.0,672800.0
CME,2020.0,4883600.0,856500.0,4027100.0,1389700.0,2637400.0,-166200.0,250900.0,2722100.0,615700.0
CME,2019.0,4868000.0,898700.0,3969300.0,1381500.0,2587800.0,-178000.0,279800.0,2689600.0,573800.0
CME,2018.0,4309400.0,672200.0,3637200.0,1029600.0,2607600.0,-157700.0,327900.0,2777800.0,814100.0
CME,2017.0,3644700.0,586800.0,3057900.0,745900.0,2312000.0,-117000.0,331300.0,2526300.0,-1537100.0
CL,2021.0,17342000.0,6883000.0,10459000.0,6533000.0,3926000.0,-209000.0,-60000.0,3657000.0,815000.0
CL,2020.0,16471000.0,6454000.0,10017000.0,6142000.0,3875000.0,-164000.0,-64000.0,3647000.0,787000.0
CL,2019.0,15693000.0,6368000.0,9325000.0,5708000.0,3617000.0,-145000.0,-171000.0,3301000.0,774000.0
CL,2018.0,15544000.0,6313000.0,9231000.0,5459000.0,3772000.0,-143000.0,-165000.0,3464000.0,906000.0
CL,2017.0,15454000.0,6174000.0,9280000.0,5533000.0,3747000.0,-102000.0,-158000.0,3487000.0,1313000.0
COP,2021.0,36199000.0,26386000.0,9813000.0,3082000.0,6731000.0,-1019000.0,1578000.0,7290000.0,2610000.0
COP,2020.0,18784000.0,17943000.0,841000.0,2395000.0,-1554000.0,-958000.0,-628000.0,-3140000.0,-485000.0
COP,2019.0,32567000.0,23254000.0,9313000.0,1709000.0,7604000.0,-938000.0,2858000.0,9524000.0,2267000.0
COP,2018.0,36417000.0,25463000.0,10954000.0,1742000.0,9212000.0,-991000.0,1752000.0,9973000.0,3668000.0
COP,2017.0,29106000.0,24493000.0,4613000.0,1891000.0,2722000.0,-1348000.0,-3989000.0,-2615000.0,-1822000.0
GLW,2021.0,13756000.0,8751000.0,5005000.0,2900000.0,2105000.0,-291000.0,337000.0,2151000.0,480000.0
GLW,2020.0,11303000.0,7772000.0,3531000.0,3022000.0,509000.0,-261000.0,375000.0,623000.0,111000.0
GLW,2019.0,11503000.0,7468000.0,4035000.0,2729000.0,1306000.0,-200000.0,110000.0,1216000.0,256000.0
GLW,2018.0,11290000.0,6829000.0,4461000.0,2886000.0,1575000.0,-153000.0,81000.0,1503000.0,437000.0
GLW,2017.0,10116000.0,6084000.0,4032000.0,2402000.0,1630000.0,-110000.0,137000.0,1657000.0,2154000.0
CCI,2021.0,6179000.0,1991000.0,4188000.0,1953000.0,2235000.0,-660000.0,-238000.0,1337000.0,24000.0
CCI,2020.0,5840000.0,1969000.0,3871000.0,1924000.0,1947000.0,-687000.0,-184000.0,1076000.0,20000.0
CCI,2019.0,5763000.0,1986000.0,3777000.0,2186000.0,1591000.0,-677000.0,-33000.0,881000.0,21000.0
CCI,2018.0,5423000.0,1847000.0,3576000.0,2091000.0,1485000.0,-637000.0,-158000.0,690000.0,19000.0
CCI,2017.0,4355605.0,1563701.0,2791904.0,1669106.0,1122798.0,-571921.0,-80284.0,470593.0,26043.0
DHI,2021.0,26065200.0,18949500.0,7115700.0,2460900.0,4654800.0,,31100.0,4685900.0,1009000.0
DHI,2020.0,20311100.0,15373200.0,4937900.0,2047800.0,2890100.0,,92900.0,2983000.0,602500.0
DHI,2019.0,17592900.0,13720900.0,3872000.0,1832500.0,2039500.0,,85800.0,2125300.0,506700.0
DHI,2018.0,16068000.0,12398100.0,3669900.0,1676800.0,1993100.0,,66900.0,2060000.0,597700.0
DE,2021.0,42147000.0,29027000.0,13120000.0,6041000.0,7079000.0,,,7105000.0,1658000.0
DE,2020.0,35259000.0,25112000.0,10147000.0,6290000.0,3857000.0,,26000.0,3883000.0,1082000.0
DE,2019.0,38941000.0,28486000.0,10455000.0,6392000.0,4063000.0,,25000.0,4088000.0,852000.0
DE,2018.0,37021300.0,26985800.0,10035500.0,5979100.0,4056400.0,,14000.0,4070700.0,1726900.0
DVN,2021.0,9213000.0,7269000.0,1944000.0,391000.0,1553000.0,-343000.0,-84000.0,1126000.0,-122000.0
DVN,2020.0,4828000.0,4436000.0,392000.0,505000.0,-113000.0,-270000.0,-2707000.0,-3090000.0,-547000.0
DVN,2019.0,6220000.0,5506000.0,714000.0,533000.0,181000.0,-250000.0,-40000.0,-109000.0,-30000.0
DVN,2018.0,10734000.0,3883000.0,6851000.0,5249000.0,1602000.0,-282000.0,-400000.0,920000.0,156000.0
DVN,2017.0,13949000.0,11627000.0,2322000.0,1314000.0,1008000.0,-507000.0,395000.0,896000.0,-182000.0
DFS,2021.0,11975000.0,,,,,,,6718000.0,1537000.0
DFS,2020.0,11088000.0,,,,,,,1435000.0,294000.0
DFS,2019.0,11459000.0,,,,,,,3835000.0,878000.0
DFS,2018.0,10709000.0,,,,,,,3597000.0,855000.0
DFS,2017.0,9897000.0,,,,,,,3537000.0,1438000.0
DG,2021.0,33665311.0,22867049.0,10798262.0,7394490.0,3403772.0,-160388.0,,3243384.0,711613.0
DG,2021.0,33746839.0,23027977.0,10718862.0,7164097.0,3554765.0,-150385.0,,3404380.0,749330.0
DG,2020.0,27753973.0,19264912.0,8489061.0,6186757.0,2302304.0,-100574.0,,2201730.0,489175.0
DG,2019.0,25625043.0,17821173.0,7803870.0,5687564.0,2116306.0,-99871.0,-1019.0,2015416.0,425944.0
DG,2018.0,23470967.0,16249608.0,7221359.0,5213541.0,2007818.0,-97036.0,-3502.0,1907280.0,368320.0
DOV,2021.0,7698236.0,4798488.0,2899748.0,1655113.0,1244635.0,-104363.0,20249.0,1160521.0,217382.0
DOV,2020.0,6683760.0,4209741.0,2474019.0,1541032.0,932987.0,-108366.0,17113.0,841734.0,158283.0
DOV,2019.0,7136397.0,4515459.0,2620938.0,1599098.0,1021840.0,-121292.0,-57539.0,843009.0,165091.0
DOV,2018.0,6992118.0,4432562.0,2559556.0,1716444.0,843112.0,-122091.0,4357.0,725378.0,134233.0
DOV,2017.0,7830436.0,4940059.0,2890377.0,1975932.0,914445.0,-136706.0,196104.0,973843.0,162178.0
DRE,2021.0,1107639.0,326674.0,780965.0,454079.0,326886.0,-83983.0,696377.0,939280.0,11291.0
DRE,2020.0,993198.0,283910.0,709288.0,435918.0,273370.0,-91721.0,115888.0,297537.0,-5112.0
DRE,2019.0,973759.0,316670.0,657089.0,405832.0,251257.0,-79815.0,269443.0,440885.0,8686.0
DRE,2018.0,947870.0,352253.0,595617.0,372027.0,223590.0,-67772.0,236378.0,392196.0,8828.0
DRE,2017.0,780934.0,263003.0,517931.0,331059.0,186872.0,-72282.0,175645.0,290235.0,-357.0
ETN,2021.0,19517000.0,13245000.0,6272000.0,3864000.0,2408000.0,-148000.0,564000.0,2824000.0,753000.0
ETN,2020.0,17858000.0,12408000.0,5450000.0,3626000.0,1824000.0,-149000.0,71000.0,1746000.0,331000.0
ETN,2019.0,21390000.0,14338000.0,7052000.0,4189000.0,2863000.0,-236000.0,-36000.0,2591000.0,378000.0
ETN,2018.0,21609000.0,14511000.0,7098000.0,4132000.0,2966000.0,-271000.0,-271000.0,2424000.0,278000.0
ETN,2017.0,20404000.0,13756000.0,6648000.0,4149000.0,2499000.0,-246000.0,1115000.0,3368000.0,382000.0
EW,2021.0,5094500.0,1235700.0,3858800.0,2274200.0,1584600.0,-1000.0,98200.0,1681800.0,204500.0
EW,2020.0,4386300.0,1080600.0,3305700.0,1989100.0,1316600.0,7600.0,-407500.0,916700.0,93300.0
EW,2019.0,4348000.0,1114400.0,3233600.0,1994900.0,1238700.0,11500.0,-83700.0,1166500.0,119600.0
EW,2018.0,3722800.0,939400.0,2783400.0,1710700.0,1072700.0,2100.0,-313400.0,761400.0,39200.0
EW,2017.0,3435300.0,875300.0,2560000.0,1537300.0,1022700.0,-2900.0,15100.0,1034900.0,451300.0
ENPH,2021.0,1234169.0,721123.0,513046.0,275795.0,237251.0,-37410.0,-58102.0,141739.0,-24110.0
ENPH,2020.0,774425.0,428444.0,345981.0,159542.0,186439.0,-18845.0,-48184.0,119410.0,-14585.0
ENPH,2019.0,624333.0,403088.0,221245.0,115917.0,105328.0,-7178.0,-8036.0,90114.0,-71034.0
ENPH,2018.0,316159.0,221714.0,94445.0,88720.0,5725.0,-9635.0,-6319.0,-10229.0,1398.0
ENPH,2017.0,286166.0,230123.0,56043.0,78504.0,-22461.0,-7936.0,-14944.0,-45341.0,-149.0
EQIX,2021.0,6493274.0,3392722.0,3100552.0,1989719.0,1110833.0,-344009.0,-230672.0,536152.0,108629.0
EQIX,2020.0,5998545.0,3074340.0,2924205.0,1809337.0,1114868.0,-397812.0,-200831.0,516225.0,146151.0
EQIX,2019.0,5562140.0,2810184.0,2751956.0,1586064.0,1165892.0,-451987.0,-21308.0,692597.0,185352.0
EQIX,2018.0,5071654.0,2605475.0,2466179.0,1460396.0,1005783.0,-507012.0,-65733.0,433038.0,67679.0
EQIX,2017.0,4368428.0,2193149.0,2175279.0,1327630.0,847649.0,-465623.0,-95194.0,286832.0,53850.0
ETSY,2021.0,2229330.0,596326.0,1633004.0,1148186.0,484818.0,,6588.0,480588.0,100.0
ETSY,2020.0,1725625.0,464745.0,1260880.0,836871.0,424009.0,-34923.0,-23377.0,365709.0,16463.0
ETSY,2019.0,818379.0,271036.0,547343.0,458582.0,88761.0,-11121.0,3006.0,80646.0,-15248.0
ETSY,2018.0,603693.0,190762.0,412931.0,338145.0,74786.0,-13221.0,-6487.0,55078.0,-22413.0
ETSY,2017.0,441231.0,150986.0,290245.0,275187.0,15058.0,-8736.0,25943.0,32265.0,-49535.0
EXC,2021.0,34829000.0,24169000.0,10660000.0,8442000.0,2218000.0,-1574000.0,1699000.0,2343000.0,461000.0
EXC,2020.0,33039000.0,23512000.0,9527000.0,6728000.0,2799000.0,-1635000.0,1169000.0,2333000.0,373000.0
EXC,2019.0,34438000.0,24112000.0,10326000.0,5984000.0,4342000.0,-1616000.0,1259000.0,3985000.0,774000.0
EXC,2018.0,35985000.0,26007000.0,9978000.0,6136000.0,3842000.0,-1554000.0,-56000.0,2232000.0,120000.0
